9.000;0.000;917414.000;
9.000;0.000;3185475.000;
9.000;0.000;0.000;
9.000;0.000;90.000;
9.000;0.000;9166.000;
9.000;0.000;916622.000;
9.000;0.000;3106193.000;
9.000;0.000;0.000;
0
9.000;0.000;90.000;
9.000;0.000;9164.000;
9.000;0.000;916508.000;
9.000;0.000;90.000;
9.000;0.000;9153.000;
9.000;0.000;90.000;
9.000;0.000;9168.000;
9.000;0.000;916961.000;
9.000;0.000;3140174.000;
9.000;0.000;0.000;
9.000;0.000;90.000;
9.000;0.000;90.000;
9.000;0.000;9167.000;
9.000;0.000;916735.000;
9.000;0.000;3117520.000;
9.000;0.000;90.000;
9.000;0.000;9174.000;
9.000;0.000;917527.000;
9.000;0.000;3196802.000;
9.000;0.000;0.000;
9.000;0.000;90.000;
9.000;0.000;9156.000;
9.000;0.000;915715.000;
9.000;0.000;3015584.000;
9.000;0.000;0.000;
9.000;0.000;90.000;
9.000;0.000;9167.000;
9.000;0.000;916735.000;
9.000;0.000;3117520.000;
9.000;0.000;0.000;
9.000;0.000;90.000;
9.000;0.000;9152.000;
9.000;0.000;915262.000;
9.000;0.000;2970276.000;
9.000;0.000;0.000;
9.000;0.000;90.000;
9.000;0.000;9170.000;
9.000;0.000;917074.000;
9.000;0.000;3151494.000;
9.000;0.000;0.000;
9.000;0.000;90.000;
9.000;0.000;9177.000;
9.000;0.000;917754.000;
9.000;0.000;3219456.000;
9.000;0.000;0.000;
9.000;0.000;90.000;
9.000;0.000;9167.000;
9.000;0.000;916848.000;
9.000;0.000;3128847.000;
9.000;0.000;90.000;
9.000;0.000;90.000;
9.000;0.000;9168.000;
9.000;0.000;916961.000;
9.000;0.000;3140174.000;
9.000;0.000;0.000;
9.000;0.000;90.000;
9.000;0.000;90.000;
9.000;0.000;9164.000;
9.000;0.000;916508.000;
9.000;0.000;3094866.000;
9.000;0.000;90.000;
9.000;0.000;9174.000;
9.000;0.000;917527.000;
9.000;0.000;3196802.000;
9.000;0.000;0.000;
9.000;0.000;90.000;
9.000;0.000;9167.000;
9.000;0.000;916848.000;
9.000;0.000;3128847.000;
9.000;0.000;0.000;
9.000;0.000;90.000;
9.000;0.000;9171.000;
9.000;0.000;917188.000;
9.000;0.000;3162821.000;
9.000;0.000;0.000;
0
9.000;0.000;90.000;
9.000;0.000;9164.000;
9.000;0.000;916508.000;
9.000;0.000;3094866.000;
9.000;0.000;0.000;
9.000;0.000;90.000;
9.000;0.000;9171.000;
9.000;0.000;917188.000;
9.000;0.000;3162821.000;
9.000;0.000;90.000;
9.000;0.000;90.000;
9.000;0.000;9155.000;
9.000;0.000;915602.000;
9.000;0.000;3004257.000;
9.000;0.000;0.000;
9.000;0.000;90.000;
9.000;0.000;90.000;
9.000;0.000;9151.000;
9.000;0.000;915149.000;
9.000;0.000;2958957.000;
9.000;0.000;90.000;
9.000;0.000;9147.000;
9.000;0.000;914809.000;
9.000;0.000;2924976.000;
9.000;0.000;0.000;
9.000;0.000;90.000;
9.000;0.000;9163.000;
9.000;0.000;916394.000;
9.000;0.000;3083539.000;
9.000;0.000;0.000;
9.000;0.000;90.000;
9.000;0.000;9157.000;
9.000;0.000;915828.000;
9.000;0.000;3026911.000;
9.000;0.000;0.000;
9.000;0.000;90.000;
9.000;0.000;9162.000;
9.000;0.000;916281.000;
9.000;0.000;3072212.000;
9.000;0.000;0.000;
9.000;0.000;90.000;
9.000;0.000;9158.000;
9.000;0.000;915942.000;
9.000;0.000;3038238.000;
9.000;0.000;0.000;
9.000;0.000;90.000;
9.000;0.000;9167.000;
9.000;0.000;916735.000;
9.000;0.000;3117520.000;
9.000;0.000;0.000;
9.000;0.000;90.000;
9.000;0.000;9173.000;
9.000;0.000;917414.000;
9.000;0.000;3185475.000;
9.000;0.000;0.000;
9.000;0.000;90.000;
9.000;0.000;9183.000;
9.000;0.000;918434.000;
9.000;0.000;3287410.000;
9.000;0.000;0.000;
9.000;0.000;90.000;
9.000;0.000;9180.000;
9.000;0.000;918093.000;
9.000;0.000;3253429.000;
9.000;0.000;90.000;
9.000;0.000;90.000;
9.000;0.000;9171.000;
9.000;0.000;917188.000;
9.000;0.000;3162821.000;
9.000;0.000;0.000;
9.000;0.000;90.000;
9.000;0.000;9151.000;
9.000;0.000;915149.000;
9.000;0.000;2958957.000;
9.000;0.000;0.000;
0
9.000;0.000;90.000;
9.000;0.000;9155.000;
9.000;0.000;915602.000;
9.000;0.000;3004257.000;
9.000;0.000;0.000;
9.000;0.000;90.000;
9.000;0.000;9180.000;
9.000;0.000;918093.000;
9.000;0.000;3253429.000;
9.000;0.000;0.000;
9.000;0.000;90.000;
9.000;0.000;9182.000;
9.000;0.000;918321.000;
9.000;0.000;3276091.000;
9.000;0.000;0.000;
9.000;0.000;90.000;
9.000;0.000;9178.000;
9.000;0.000;917867.000;
9.000;0.000;3230783.000;
9.000;0.000;0.000;
9.000;0.000;90.000;
9.000;0.000;9171.000;
9.000;0.000;917188.000;
9.000;0.000;3162821.000;
9.000;0.000;0.000;
9.000;0.000;90.000;
9.000;0.000;9170.000;
9.000;0.000;917074.000;
9.000;0.000;3151494.000;
9.000;0.000;0.000;
9.000;0.000;92.000;
9.000;0.000;9286.000;
9.000;0.000;928740.000;
9.000;0.000;4318087.000;
9.000;0.000;92.000;
9.000;0.000;90.000;
9.000;0.000;9115.000;
9.000;0.000;911637.000;
9.000;0.000;2607842.000;
9.000;0.000;0.000;
9.000;0.000;90.000;
9.000;0.000;90.000;
9.000;0.000;9104.000;
9.000;0.000;910505.000;
9.000;0.000;2494586.000;
9.000;0.000;91.000;
9.000;0.000;9260.000;
9.000;0.000;926135.000;
9.000;0.000;4057588.000;
9.000;0.000;0.000;
9.000;0.000;91.000;
9.000;0.000;9266.000;
9.000;0.000;926702.000;
9.000;0.000;4114215.000;
9.000;0.000;0.000;
9.000;0.000;91.000;
9.000;0.000;9200.000;
9.000;0.000;920133.000;
9.000;0.000;3457308.000;
9.000;0.000;0.000;
9.000;0.000;90.000;
9.000;0.000;9029.000;
9.000;0.000;903030.000;
9.000;0.000;1747063.000;
9.000;0.000;0.000;
9.000;0.000;89.000;
9.000;0.000;8931.000;
9.000;0.000;893176.000;
9.000;0.000;761687.000;
9.000;0.000;0.000;
9.000;0.000;89.000;
9.000;0.000;8967.000;
9.000;0.000;896800.000;
9.000;0.000;1124122.000;
9.000;0.000;0.000;
0
9.000;0.000;89.000;
9.000;0.000;8997.000;
9.000;0.000;899745.000;
9.000;0.000;1418602.000;
9.000;10.000;84.000;
9.000;10.000;87.000;
9.000;10.000;8762.000;
9.000;10.000;876301.000;
9.000;10.000;-925903.000;
9.000;10.000;0.000;
9.000;10.000;90.000;
9.000;12.000;91.000;
9.000;1238.000;9204.000;
9.000;123906.000;920472.000;
9.000;12390765.000;3491282.000;
9.000;12390765.000;95.000;
9.000;12390765.000;9598.000;
9.000;12390765.000;959887.000;
9.000;12390765.000;7432762.000;
9.000;12390765.000;0.000;
9.000;12390765.000;93.000;
9.000;12390765.000;9424.000;
9.000;12390765.000;942445.000;
9.000;12390765.000;5688544.000;
9.000;12390765.000;0.000;
9.000;12390765.000;90.000;
9.000;12390765.000;9052.000;
9.000;12390765.000;905296.000;
9.000;12390765.000;1973581.000;
9.000;12390765.000;0.000;
9.000;12390765.000;90.000;
9.000;12390765.000;9052.000;
9.000;12390765.000;905296.000;
9.000;12390765.000;1973581.000;
9.000;12390765.000;0.000;
9.000;12390765.000;91.000;
9.000;12390765.000;9224.000;
9.000;12390765.000;922511.000;
9.000;12390765.000;3695153.000;
9.000;12390765.000;92.000;
9.000;12390765.000;91.000;
9.000;12390765.000;9223.000;
9.000;12390765.000;922397.000;
9.000;12390765.000;3683826.000;
9.000;12390765.000;0.000;
9.000;12390765.000;90.000;
9.000;12390765.000;90.000;
9.000;12390765.000;9126.000;
9.000;12390765.000;912657.000;
9.000;12390765.000;2709777.000;
9.000;12390765.000;90.000;
9.000;12390765.000;9142.000;
9.000;12390765.000;914356.000;
9.000;12390765.000;2879668.000;
9.000;12390765.000;0.000;
9.000;12390765.000;90.000;
9.000;12390765.000;9183.000;
9.000;12390765.000;918434.000;
9.000;12390765.000;3287410.000;
9.000;12390765.000;0.000;
9.000;12390765.000;90.000;
9.000;12390765.000;9163.000;
9.000;12390765.000;916394.000;
9.000;12390765.000;3083539.000;
9.000;12390765.000;0.000;
9.000;12390765.000;90.000;
9.000;12390765.000;9166.000;
9.000;12390765.000;916622.000;
9.000;12390765.000;3106193.000;
9.000;12390765.000;0.000;
9.000;12390765.000;90.000;
9.000;12390765.000;9158.000;
9.000;12390765.000;915942.000;
9.000;12390765.000;3038238.000;
9.000;12390765.000;0.000;
0
9.000;12390765.000;90.000;
9.000;12390765.000;9181.000;
9.000;12390765.000;918207.000;
9.000;12390765.000;3264756.000;
9.000;12390765.000;0.000;
9.000;12390765.000;90.000;
9.000;12390765.000;9161.000;
9.000;12390765.000;916168.000;
9.000;12390765.000;3060885.000;
9.000;12390765.000;90.000;
9.000;12390765.000;90.000;
9.000;12390765.000;9172.000;
9.000;12390765.000;917301.000;
9.000;12390765.000;3174148.000;
9.000;12390765.000;0.000;
9.000;12390765.000;90.000;
9.000;12390765.000;9168.000;
9.000;12390765.000;916961.000;
9.000;12390765.000;3140174.000;
9.000;12390765.000;0.000;
9.000;12390765.000;90.000;
9.000;12390765.000;9156.000;
9.000;12390765.000;915715.000;
9.000;12390765.000;3015584.000;
9.000;12390765.000;0.000;
9.000;12390765.000;90.000;
9.000;12390765.000;9163.000;
9.000;12390765.000;916394.000;
9.000;12390765.000;3083539.000;
9.000;12390765.000;0.000;
9.000;12390765.000;90.000;
9.000;12390765.000;9174.000;
9.000;12390765.000;917527.000;
9.000;12390765.000;3196802.000;
9.000;12390765.000;0.000;
9.000;12390765.000;90.000;
9.000;12390765.000;9162.000;
9.000;12390765.000;916281.000;
9.000;12390765.000;3072212.000;
9.000;12390765.000;0.000;
9.000;12390765.000;90.000;
9.000;12390765.000;9163.000;
9.000;12390765.000;916394.000;
9.000;12390765.000;3083539.000;
9.000;12390765.000;0.000;
9.000;12390765.000;90.000;
9.000;12390765.000;9174.000;
9.000;12390765.000;917527.000;
9.000;12390765.000;3196802.000;
9.000;12390765.000;0.000;
9.000;12390765.000;90.000;
9.000;12390765.000;9174.000;
9.000;12390765.000;917527.000;
9.000;12390765.000;3196802.000;
9.000;12390765.000;90.000;
9.000;12390765.000;90.000;
9.000;12390765.000;9170.000;
9.000;12390765.000;917074.000;
9.000;12390765.000;3151494.000;
9.000;12390765.000;0.000;
9.000;12390765.000;90.000;
9.000;12390765.000;90.000;
9.000;12390765.000;9167.000;
9.000;12390765.000;916848.000;
9.000;12390765.000;3128847.000;
9.000;12390765.000;90.000;
9.000;12390765.000;9152.000;
9.000;12390765.000;915262.000;
9.000;12390765.000;2970276.000;
9.000;12390765.000;0.000;
9.000;12390765.000;90.000;
9.000;12390765.000;9168.000;
9.000;12390765.000;916961.000;
9.000;12390765.000;3140174.000;
9.000;12390765.000;0.000;
0
9.000;12390765.000;90.000;
9.000;12390765.000;9177.000;
9.000;12390765.000;917754.000;
9.000;12390765.000;3219456.000;
9.000;12390765.000;0.000;
9.000;12390765.000;90.000;
9.000;12390765.000;9162.000;
9.000;12390765.000;916281.000;
9.000;12390765.000;3072212.000;
9.000;12390765.000;0.000;
9.000;12390765.000;90.000;
9.000;12390765.000;9171.000;
9.000;12390765.000;917188.000;
9.000;12390765.000;3162821.000;
9.000;12390765.000;90.000;
9.000;12390765.000;90.000;
9.000;12390765.000;9167.000;
9.000;12390765.000;916848.000;
9.000;12390765.000;3128847.000;
9.000;12390765.000;0.000;
9.000;12390765.000;90.000;
9.000;12390765.000;90.000;
9.000;12390765.000;9155.000;
9.000;12390765.000;915602.000;
9.000;12390765.000;3004257.000;
9.000;12390765.000;90.000;
9.000;12390765.000;9158.000;
9.000;12390765.000;915942.000;
9.000;12390765.000;3038238.000;
9.000;12390765.000;0.000;
9.000;12390765.000;90.000;
9.000;12390765.000;9174.000;
9.000;12390765.000;917527.000;
9.000;12390765.000;3196802.000;
9.000;12390765.000;0.000;
9.000;12390765.000;90.000;
9.000;12390765.000;9158.000;
9.000;12390765.000;915942.000;
9.000;12390765.000;3038238.000;
9.000;12390765.000;0.000;
9.000;12390765.000;90.000;
9.000;12390765.000;9164.000;
9.000;12390765.000;916508.000;
9.000;12390765.000;3094866.000;
9.000;12390765.000;0.000;
9.000;12390765.000;90.000;
9.000;12390765.000;9172.000;
9.000;12390765.000;917301.000;
9.000;12390765.000;3174148.000;
9.000;12390765.000;0.000;
9.000;12390765.000;90.000;
9.000;12390765.000;9173.000;
9.000;12390765.000;917414.000;
9.000;12390765.000;3185475.000;
9.000;12390765.000;0.000;
9.000;12390765.000;90.000;
9.000;12390765.000;9163.000;
9.000;12390765.000;916394.000;
9.000;12390765.000;90.000;
9.000;12390765.000;9171.000;
9.000;12390765.000;90.000;
9.000;12390765.000;9160.000;
9.000;12390765.000;916055.000;
9.000;12390765.000;3049565.000;
9.000;12390765.000;0.000;
9.000;12390765.000;90.000;
9.000;12390765.000;9164.000;
9.000;12390765.000;916508.000;
9.000;12390765.000;3094866.000;
9.000;12390765.000;0.000;
9.000;12390765.000;90.000;
9.000;12390765.000;9176.000;
9.000;12390765.000;917640.000;
9.000;12390765.000;3208129.000;
9.000;12390765.000;0.000;
0
9.000;12390765.000;90.000;
9.000;12390765.000;9176.000;
9.000;12390765.000;917640.000;
9.000;12390765.000;3208129.000;
9.000;12390765.000;0.000;
9.000;12390765.000;90.000;
9.000;12390765.000;9160.000;
9.000;12390765.000;916055.000;
9.000;12390765.000;3049565.000;
9.000;12390765.000;0.000;
9.000;12390765.000;90.000;
9.000;12390765.000;9154.000;
9.000;12390765.000;915489.000;
9.000;12390765.000;2992930.000;
9.000;12390765.000;0.000;
9.000;12390765.000;90.000;
9.000;12390765.000;9180.000;
9.000;12390765.000;918093.000;
9.000;12390765.000;3253429.000;
9.000;12390765.000;0.000;
9.000;12390765.000;90.000;
9.000;12390765.000;9160.000;
9.000;12390765.000;916055.000;
9.000;12390765.000;3049565.000;
9.000;12390765.000;0.000;
9.000;12390765.000;90.000;
9.000;12390765.000;9161.000;
9.000;12390765.000;916168.000;
9.000;12390765.000;3060885.000;
9.000;12390765.000;90.000;
9.000;12390765.000;90.000;
9.000;12390765.000;9173.000;
9.000;12390765.000;917414.000;
9.000;12390765.000;3185475.000;
9.000;12390765.000;0.000;
9.000;12390765.000;90.000;
9.000;12390765.000;90.000;
9.000;12390765.000;9172.000;
9.000;12390765.000;917301.000;
9.000;12390765.000;3174148.000;
9.000;12390765.000;90.000;
9.000;12390765.000;9176.000;
9.000;12390765.000;917640.000;
9.000;12390765.000;3208129.000;
9.000;12390765.000;0.000;
9.000;12390765.000;90.000;
9.000;12390765.000;9167.000;
9.000;12390765.000;916735.000;
9.000;12390765.000;3117520.000;
9.000;12390765.000;0.000;
9.000;12390765.000;90.000;
9.000;12390765.000;9174.000;
9.000;12390765.000;917527.000;
9.000;12390765.000;3196802.000;
9.000;12390765.000;0.000;
9.000;12390765.000;90.000;
9.000;12390765.000;9170.000;
9.000;12390765.000;917074.000;
9.000;12390765.000;3151494.000;
9.000;12390765.000;0.000;
9.000;12390765.000;90.000;
9.000;12390765.000;9171.000;
9.000;12390765.000;917188.000;
9.000;12390765.000;3162821.000;
9.000;12390765.000;90.000;
9.000;12390765.000;90.000;
9.000;12390765.000;9183.000;
9.000;12390765.000;918434.000;
9.000;12390765.000;3287410.000;
9.000;12390765.000;0.000;
9.000;12390765.000;90.000;
9.000;12390765.000;90.000;
9.000;12390765.000;9147.000;
9.000;12390765.000;914809.000;
9.000;12390765.000;2924976.000;
0
9.000;12390765.000;90.000;
9.000;12390765.000;9164.000;
9.000;12390765.000;916508.000;
9.000;12390765.000;3094866.000;
9.000;12390765.000;0.000;
9.000;12390765.000;90.000;
9.000;12390765.000;9166.000;
9.000;12390765.000;916622.000;
9.000;12390765.000;3106193.000;
9.000;12390765.000;0.000;
9.000;12390765.000;90.000;
9.000;12390765.000;9172.000;
9.000;12390765.000;917301.000;
9.000;12390765.000;3174148.000;
9.000;12390765.000;0.000;
9.000;12390765.000;90.000;
9.000;12390765.000;9168.000;
9.000;12390765.000;916961.000;
9.000;12390765.000;3140174.000;
9.000;12390765.000;0.000;
9.000;12390765.000;90.000;
9.000;12390765.000;9167.000;
9.000;12390765.000;916848.000;
9.000;12390765.000;90.000;
9.000;12390765.000;9173.000;
9.000;12390765.000;90.000;
9.000;12390765.000;9163.000;
9.000;12390765.000;916394.000;
9.000;12390765.000;3083539.000;
9.000;12390765.000;0.000;
9.000;12390765.000;90.000;
9.000;12390765.000;90.000;
9.000;12390765.000;9160.000;
9.000;12390765.000;916055.000;
9.000;12390765.000;3049565.000;
9.000;12390765.000;90.000;
9.000;12390765.000;9164.000;
9.000;12390765.000;916508.000;
9.000;12390765.000;3094866.000;
9.000;12390765.000;0.000;
9.000;12390765.000;90.000;
9.000;12390765.000;9167.000;
9.000;12390765.000;916848.000;
9.000;12390765.000;3128847.000;
9.000;12390765.000;0.000;
9.000;12390765.000;90.000;
9.000;12390765.000;9176.000;
9.000;12390765.000;917640.000;
9.000;12390765.000;3208129.000;
9.000;12390765.000;0.000;
9.000;12390765.000;90.000;
9.000;12390765.000;9167.000;
9.000;12390765.000;916735.000;
9.000;12390765.000;3117520.000;
9.000;12390765.000;0.000;
9.000;12390765.000;90.000;
9.000;12390765.000;9161.000;
9.000;12390765.000;916168.000;
9.000;12390765.000;3060885.000;
9.000;12390765.000;90.000;
9.000;12390765.000;90.000;
9.000;12390765.000;9174.000;
9.000;12390765.000;917527.000;
9.000;12390765.000;3196802.000;
9.000;12390765.000;0.000;
9.000;12390765.000;90.000;
9.000;12390765.000;90.000;
9.000;12390765.000;9096.000;
9.000;12390765.000;909712.000;
9.000;12390765.000;2415297.000;
9.000;12390765.000;90.000;
9.000;12390765.000;9111.000;
9.000;12390765.000;911185.000;
9.000;12390765.000;2562541.000;
9.000;12390765.000;0.000;
0
9.000;12390765.000;90.000;
9.000;12390765.000;9183.000;
9.000;12390765.000;918434.000;
9.000;12390765.000;3287410.000;
9.000;12390765.000;0.000;
9.000;12390765.000;90.000;
9.000;12390765.000;9059.000;
9.000;12390765.000;905975.000;
9.000;12390765.000;2041536.000;
9.000;12390765.000;91.000;
9.000;12390765.000;80.000;
9.000;12390765.000;8152.000;
9.000;12390765.000;815366.000;
9.000;12390765.000;-7019352.000;
9.000;12390765.000;0.000;
9.000;12390765.000;93.000;
9.000;12390765.000;9420.000;
9.000;12390765.000;942105.000;
9.000;12390765.000;5654570.000;
9.000;12390765.000;0.000;
9.000;12390765.000;91.000;
9.000;12390765.000;9227.000;
9.000;12390765.000;922737.000;
9.000;12390765.000;3717800.000;
9.000;12390765.000;0.000;
9.000;12390765.000;90.000;
9.000;12390765.000;9127.000;
9.000;12390765.000;912770.000;
9.000;12390765.000;2721104.000;
9.000;12390765.000;0.000;
9.000;12390765.000;90.000;
9.000;12390765.000;9145.000;
9.000;12390765.000;914582.000;
9.000;12390765.000;2902322.000;
9.000;12390765.000;0.000;
9.000;12390765.000;90.000;
9.000;12390765.000;9166.000;
9.000;12390765.000;916622.000;
9.000;12390765.000;3106193.000;
9.000;12390765.000;0.000;
9.000;12390765.000;90.000;
9.000;12390765.000;9163.000;
9.000;12390765.000;916394.000;
9.000;12390765.000;3083539.000;
9.000;12390765.000;90.000;
9.000;12390765.000;90.000;
9.000;12390765.000;9170.000;
9.000;12390765.000;917074.000;
9.000;12390765.000;3151494.000;
9.000;12390765.000;0.000;
9.000;12390765.000;90.000;
9.000;12390765.000;90.000;
9.000;12390765.000;9167.000;
9.000;12390765.000;916735.000;
9.000;12390765.000;3117520.000;
9.000;12390765.000;90.000;
9.000;12390765.000;9176.000;
9.000;12390765.000;917640.000;
9.000;12390765.000;3208129.000;
9.000;12390765.000;0.000;
9.000;12390765.000;90.000;
9.000;12390765.000;9167.000;
9.000;12390765.000;916735.000;
9.000;12390765.000;3117520.000;
9.000;12390765.000;0.000;
9.000;12390765.000;90.000;
9.000;12390765.000;9167.000;
9.000;12390765.000;916735.000;
9.000;12390765.000;3117520.000;
9.000;12390765.000;0.000;
9.000;12390765.000;90.000;
9.000;12390765.000;9166.000;
9.000;12390765.000;916622.000;
9.000;12390765.000;3106193.000;
9.000;12390765.000;0.000;
0
9.000;12390765.000;90.000;
9.000;12390765.000;9174.000;
9.000;12390765.000;917527.000;
9.000;12390765.000;90.000;
9.000;12390765.000;9160.000;
9.000;12390765.000;90.000;
9.000;12390765.000;9171.000;
9.000;12390765.000;917188.000;
9.000;12390765.000;3162821.000;
9.000;12390765.000;0.000;
9.000;12390765.000;90.000;
9.000;12390765.000;9167.000;
9.000;12390765.000;916735.000;
9.000;12390765.000;3117520.000;
9.000;12390765.000;0.000;
9.000;12390765.000;90.000;
9.000;12390765.000;9164.000;
9.000;12390765.000;916508.000;
9.000;12390765.000;3094866.000;
9.000;12390765.000;0.000;
9.000;12390765.000;90.000;
9.000;12390765.000;9163.000;
9.000;12390765.000;916394.000;
9.000;12390765.000;3083539.000;
9.000;12390765.000;0.000;
9.000;12390765.000;90.000;
9.000;12390765.000;9170.000;
9.000;12390765.000;917074.000;
9.000;12390765.000;3151494.000;
9.000;12390765.000;0.000;
9.000;12390765.000;90.000;
9.000;12390765.000;9177.000;
9.000;12390765.000;917754.000;
9.000;12390765.000;3219456.000;
9.000;12390765.000;0.000;
9.000;12390765.000;90.000;
9.000;12390765.000;9172.000;
9.000;12390765.000;917301.000;
9.000;12390765.000;3174148.000;
9.000;12390765.000;90.000;
9.000;12390765.000;90.000;
9.000;12390765.000;9168.000;
9.000;12390765.000;916961.000;
9.000;12390765.000;3140174.000;
9.000;12390765.000;0.000;
9.000;12390765.000;90.000;
9.000;12390765.000;90.000;
9.000;12390765.000;9162.000;
9.000;12390765.000;916281.000;
9.000;12390765.000;3072212.000;
9.000;12390765.000;90.000;
9.000;12390765.000;9170.000;
9.000;12390765.000;917074.000;
9.000;12390765.000;3151494.000;
9.000;12390765.000;0.000;
9.000;12390765.000;90.000;
9.000;12390765.000;9173.000;
9.000;12390765.000;917414.000;
9.000;12390765.000;3185475.000;
9.000;12390765.000;0.000;
9.000;12390765.000;90.000;
9.000;12390765.000;9167.000;
9.000;12390765.000;916848.000;
9.000;12390765.000;3128847.000;
9.000;12390765.000;0.000;
9.000;12390765.000;90.000;
9.000;12390765.000;9164.000;
9.000;12390765.000;916508.000;
9.000;12390765.000;3094866.000;
9.000;12390765.000;0.000;
9.000;12390765.000;90.000;
9.000;12390765.000;9170.000;
9.000;12390765.000;917074.000;
9.000;12390765.000;3151494.000;
9.000;12390765.000;0.000;
0
9.000;12390765.000;90.000;
9.000;12390765.000;9167.000;
9.000;12390765.000;916735.000;
9.000;12390765.000;3117520.000;
9.000;12390765.000;0.000;
9.000;12390765.000;90.000;
9.000;12390765.000;9168.000;
9.000;12390765.000;916961.000;
9.000;12390765.000;3140174.000;
9.000;12390765.000;90.000;
9.000;12390765.000;90.000;
9.000;12390765.000;9166.000;
9.000;12390765.000;916622.000;
9.000;12390765.000;3106193.000;
9.000;12390765.000;0.000;
9.000;12390765.000;90.000;
9.000;12390765.000;9168.000;
9.000;12390765.000;916961.000;
9.000;12390765.000;3140174.000;
9.000;12390765.000;0.000;
9.000;12390765.000;90.000;
9.000;12390765.000;9163.000;
9.000;12390765.000;916394.000;
9.000;12390765.000;3083539.000;
9.000;12390765.000;0.000;
9.000;12390765.000;90.000;
9.000;12390765.000;9168.000;
9.000;12390765.000;916961.000;
9.000;12390765.000;3140174.000;
9.000;12390765.000;0.000;
9.000;12390765.000;90.000;
9.000;12390765.000;9170.000;
9.000;12390765.000;917074.000;
9.000;12390765.000;3151494.000;
9.000;12390765.000;0.000;
9.000;12390765.000;90.000;
9.000;12390765.000;9173.000;
9.000;12390765.000;917414.000;
9.000;12390765.000;3185475.000;
9.000;12390765.000;0.000;
9.000;12390765.000;90.000;
9.000;12390765.000;9170.000;
9.000;12390765.000;917074.000;
9.000;12390765.000;3151494.000;
9.000;12390765.000;0.000;
9.000;12390765.000;90.000;
9.000;12390765.000;9164.000;
9.000;12390765.000;916508.000;
9.000;12390765.000;3094866.000;
9.000;12390765.000;0.000;
9.000;12390765.000;90.000;
9.000;12390765.000;9167.000;
9.000;12390765.000;916735.000;
9.000;12390765.000;3117520.000;
9.000;12390765.000;0.000;
9.000;12390765.000;90.000;
9.000;12390765.000;9171.000;
9.000;12390765.000;917188.000;
9.000;12390765.000;3162821.000;
9.000;12390765.000;0.000;
9.000;12390765.000;90.000;
9.000;12390765.000;9173.000;
9.000;12390765.000;917414.000;
9.000;12390765.000;90.000;
9.000;12390765.000;9166.000;
9.000;12390765.000;90.000;
